Date,Open,High,Low,Close,Volume
2017-11-08,258.47,259.22,258.14999,259.10999,50469579.0
2017-11-09,257.73001,258.39001,256.35999,258.17001,95085497.0
2017-11-10,257.73001,258.2926,257.37,258.09,59984662.0
2017-11-13,257.31,258.59,257.26999,258.32999,50228648.0
2017-11-14,257.41,257.85001,256.51999,257.73001,61315152.0
2017-11-15,256.62,257.22,255.63,256.44,80811525.0
2017-11-16,257.51999,259.04001,257.47479,258.62,67777027.0
2017-11-17,258.22,258.5882,257.76999,257.85999,75756833.0
2017-11-20,258.14001,258.52499,257.85999,258.29999,48075514.0
2017-11-21,259.17999,260.20001,258.2627,259.98999,69176799.0
2017-11-22,260.0,260.14999,259.57001,259.76001,45033392.0
2017-11-24,260.32001,260.48001,260.16,260.35999,27856514.0
2017-11-27,260.41,260.75,260.0,260.23001,52274922.0
2017-11-28,260.76001,262.89999,260.655,262.87,98971719.0
2017-11-29,263.01999,263.63,262.20001,262.70999,77512102.0
2017-11-30,263.76001,266.04999,263.67001,265.01001,127894389.0
2017-12-01,264.76001,265.31,260.76001,264.45999,164390902.0
2017-12-04,266.31,266.79999,264.07999,264.14001,94040560.0
2017-12-05,264.42999,265.14999,263.04001,263.19,77994544.0
2017-12-06,262.87,263.73001,262.70999,263.23999,75898566.0
2017-12-07,263.09,264.42999,262.94,264.07001,77218569.0
2017-12-08,264.98999,265.51999,264.03149,265.51001,76563873.0
2017-12-11,265.57999,266.38,265.47931,266.31,83077533.0
2017-12-12,266.57001,267.32001,266.345,266.78,85195750.0
2017-12-13,267.06,267.56,266.64999,266.75,102905409.0
2017-12-14,267.09,267.22,265.60001,265.66,100666692.0
2017-12-15,265.45001,267.04001,265.39001,266.51001,144610290.0
2017-12-18,268.10001,268.60001,267.98001,268.20001,83653572.0
2017-12-19,268.48001,268.53,267.09,267.17001,82382876.0
2017-12-20,268.26999,268.32999,266.69,267.03,76751500.0
2017-12-21,267.73999,268.38501,267.29999,267.57999,67032339.0
2017-12-22,267.60001,267.63501,266.89999,267.51001,78720873.0
2017-12-26,267.04999,267.43771,266.88501,267.19,45244433.0
2017-12-27,267.38,267.73001,267.01001,267.32001,57750986.0
2017-12-28,267.89001,267.92001,267.45001,267.87,45116139.0
2017-12-29,268.53,268.54999,266.64001,266.85999,96007424.0
2018-01-02,267.84,268.81,267.39999,268.76999,86655749.0
2018-01-03,268.95999,270.64001,268.95999,270.47,90070416.0
2018-01-04,271.20001,272.16,270.54471,271.60999,80636408.0
2018-01-05,272.51001,273.56,271.95001,273.42001,83523995.0
2018-01-08,273.31,274.10001,272.98001,273.92001,57319192.0
2018-01-09,274.39999,275.25,274.08099,274.54001,57253957.0
2018-01-10,273.67999,274.42001,272.92001,274.12,69574318.0
2018-01-11,274.75,276.12,274.56,276.12,62361455.0
2018-01-12,276.42001,278.10999,276.08191,277.92001,90816076.0
2018-01-16,279.35001,280.09,276.17999,276.97,106555142.0
2018-01-17,278.03,280.04999,276.97,279.60999,113258799.0
2018-01-18,279.48001,279.95999,278.57999,279.14001,100728006.0
2018-01-19,279.79999,280.41,279.14001,280.41,140920098.0
2018-01-22,280.17001,282.69,280.10999,282.69,91322408.0
2018-01-23,282.73999,283.62,282.37,283.29001,97084700.0
2018-01-24,284.01999,284.70001,281.84,283.17999,134816117.0
2018-01-25,284.16,284.26999,282.405,283.29999,84587313.0
2018-01-26,284.25,286.62851,283.95999,286.57999,107743119.0
2018-01-29,285.92999,286.42999,284.5,284.67999,90118337.0
2018-01-30,282.60001,284.73599,281.22,281.76001,131796419.0
2018-01-31,282.73001,283.29999,280.67999,281.89999,118948131.0
2018-02-01,281.07001,283.06,280.67999,281.57999,90102470.0
2018-02-02,280.07999,280.23001,275.41,275.45001,173174790.0
2018-02-05,273.45001,275.85001,263.31,263.92999,294681816.0
2018-02-06,259.94,269.70001,258.70001,269.13,355026782.0
2018-02-07,268.5,272.35999,267.57999,267.67001,167376100.0
2018-02-08,268.01001,268.17001,257.59,257.63,246449505.0
2018-02-09,260.79999,263.60999,252.92,261.5,283565315.0
2018-02-12,263.82999,267.01001,261.6644,265.34,143735976.0
2018-02-13,263.97,266.62,263.31,266.0,81223640.0
2018-02-14,264.31,270.0,264.29999,269.59,120735685.0
2018-02-15,271.57001,273.04001,268.76999,273.03,111200286.0
2018-02-16,272.32001,275.32001,272.26999,273.10999,160420135.0
2018-02-20,272.03,273.67001,270.5,271.39999,86369662.0
2018-02-21,271.89999,274.72,269.94,270.04999,98883740.0
2018-02-22,271.10001,273.04999,269.64001,270.39999,110511290.0
2018-02-23,271.79001,274.70999,271.25,274.70999,92766428.0
2018-02-26,275.92999,278.01001,275.26001,277.89999,86491406.0
2018-02-27,278.10999,278.92001,274.35999,274.42999,99099165.0
2018-02-28,275.67999,276.19,271.29001,271.64999,121907767.0
2018-03-01,271.41,273.17001,266.0,267.70001,176855077.0
2018-03-02,265.79999,269.72,264.82001,269.07999,139083217.0
2018-03-05,267.73001,272.89001,267.60999,272.19,97307387.0
2018-03-06,273.29999,273.39001,271.17999,272.88,79213163.0
2018-03-07,270.42001,273.17999,270.20001,272.78,87063502.0
2018-03-08,273.54999,274.23999,272.42001,274.10001,66901150.0
2018-03-09,275.70001,278.87,275.34,278.87,113625335.0
2018-03-12,279.20001,279.91,278.08011,278.51999,71924793.0
2018-03-13,279.84,280.41,276.03,276.72,91968937.0
2018-03-14,277.81,278.01999,274.67001,275.29999,105895079.0
2018-03-15,275.88,276.60999,274.42999,275.0,83433038.0
2018-03-16,274.5,275.39001,274.14001,274.20001,100343673.0
2018-03-19,273.35001,274.39569,268.62,270.48999,109208442.0
2018-03-20,270.94,271.67001,270.17999,270.95001,59757271.0
2018-03-21,270.89999,273.26999,270.19,270.42999,78709578.0
2018-03-22,267.91,268.87,263.35999,263.67001,148785916.0
2018-03-23,264.17001,265.01999,257.82999,258.04999,183534751.0
2018-03-26,262.13,265.42999,259.41,265.10999,141956102.0
2018-03-27,266.17001,266.76999,258.84,260.60001,129941445.0
2018-03-28,260.75,262.64001,258.57999,259.82999,146452306.0
2018-03-29,261.12,265.26001,259.8389,263.14999,124244790.0
2018-04-02,262.54999,263.13,254.67,257.47,186286343.0
2018-04-03,258.87,261.31,256.84,260.76999,119956861.0
2018-04-04,256.75,264.35501,256.60001,263.56,123715339.0
2018-04-05,265.54999,266.64001,264.32001,265.64001,82652618.0
2018-04-06,263.42001,265.10999,258.0,259.72,179521209.0
2018-04-09,261.37,264.84,259.93561,261.0,105442932.0
2018-04-10,264.26999,266.04001,262.98001,265.14999,105573736.0
2018-04-11,263.47,265.64001,263.39001,263.76001,91140243.0
2018-04-12,265.26001,267.0,265.06,265.92999,68890480.0
2018-04-13,267.41,267.54001,264.01001,265.14999,85079176.0
2018-04-16,267.0,268.20001,266.07001,267.32999,63405287.0
2018-04-17,269.32999,270.87,268.75,270.19,64682036.0
2018-04-18,270.69,271.29999,269.87,270.39001,57303857.0
2018-04-19,269.64999,269.88,267.72,268.89001,77655909.0
2018-04-20,268.81,269.06,265.60999,266.60999,99953133.0
2018-04-23,267.26001,267.89001,265.35001,266.57001,65557954.0
2018-04-24,267.73001,267.9762,261.28,262.98001,112885452.0
2018-04-25,262.91,264.13,260.85001,263.63,103840948.0
2018-04-26,264.79001,267.24521,264.29001,266.31,67731942.0
2018-04-27,267.0,267.34,265.5,266.56,57053647.0
2018-04-30,267.26001,267.89001,264.42999,264.51001,82182324.0
2018-05-01,263.87,265.10001,262.10999,264.98001,74203365.0
2018-05-02,264.76001,265.67999,262.76001,263.20001,86368943.0
2018-05-03,262.26001,263.35999,259.04999,262.62,136311479.0
2018-05-04,261.51999,266.78922,261.14999,266.01999,91222075.0
2018-05-07,266.89001,268.01999,266.10999,266.92001,55304907.0
2018-05-08,266.5,267.32501,265.14999,266.92001,67499247.0
2018-05-09,267.67999,269.86499,267.09,269.5,59666143.0
2018-05-10,270.34,272.39001,270.22,272.01999,72063931.0
2018-05-11,272.16,273.14999,271.57999,272.85001,59871511.0
2018-05-14,273.34,274.07999,272.35999,272.98001,54790606.0
2018-05-15,271.59,271.60999,270.03,271.10001,87036036.0
2018-05-16,271.14001,272.76001,271.10999,272.23999,53942631.0
2018-05-17,271.94,273.23001,271.13,272.01001,56536400.0
2018-05-18,271.62,272.03,270.92999,271.32999,64367959.0
2018-05-21,273.01001,273.98001,271.3512,273.37,58025875.0
2018-05-22,273.95999,274.25,272.23999,272.60999,52966358.0
2018-05-23,271.17001,273.39001,270.98999,273.35999,64694184.0
2018-05-24,272.91,273.22,270.78,272.79999,76043827.0
2018-05-25,272.14999,272.85999,271.57999,272.14999,56374755.0
2018-05-29,270.31,271.17001,267.76001,269.01999,115908607.0
2018-05-30,270.5,273.10999,270.42001,272.60999,69678449.0
2018-05-31,272.14999,272.48999,270.255,270.94,93519941.0
2018-06-01,272.41,273.94,272.32999,273.60001,71258411.0
2018-06-04,274.53,275.185,274.26001,274.89999,45385166.0
2018-06-05,275.04999,275.53,274.17999,275.10001,51135038.0
2018-06-06,275.79001,277.51999,275.09,277.39999,62732215.0
2018-06-07,277.95001,278.28,276.34,277.37,72969402.0
2018-06-08,276.85001,278.25,276.66,278.19,72139719.0
2018-06-11,278.44,279.37,278.31,278.56,58892515.0
2018-06-12,279.03,279.32999,278.19,278.92001,72329028.0
2018-06-13,279.19,279.48001,277.79999,278.03,79070610.0
2018-06-14,279.01001,279.32999,278.05991,278.73001,77097620.0
2018-06-15,276.60001,277.51001,275.35001,277.13,120041562.0
2018-06-18,275.48999,276.70001,274.95001,276.56,52917581.0
2018-06-19,274.0,275.75,273.53,275.5,97531510.0
2018-06-20,276.26999,276.72,275.59,275.97,53785486.0
2018-06-21,275.95999,275.98001,273.67999,274.23999,71061404.0
2018-06-22,275.66,275.785,274.48999,274.73999,56612003.0
2018-06-25,273.44,273.61621,269.10001,271.0,137854162.0
2018-06-26,271.64001,272.56,270.79001,271.60001,68683211.0
2018-06-27,272.26001,273.86499,269.17999,269.35001,105110674.0
2018-06-28,269.29001,271.75,268.48999,270.89001,76650517.0
2018-06-29,272.12,273.66,271.14951,271.28,97592499.0
2018-07-02,269.51001,272.04001,269.23999,271.85999,63554774.0
2018-07-03,272.87,272.98001,270.42001,270.89999,42187071.0
2018-07-05,272.17001,273.17999,270.95999,273.10999,56925919.0
2018-07-06,273.14001,275.84,272.715,275.42001,66493696.0
2018-07-09,276.54999,277.95999,276.5,277.89999,50550399.0
2018-07-10,278.41,279.01001,278.07999,278.89999,51966829.0
2018-07-11,277.14999,278.04001,276.51999,276.85999,77054739.0
2018-07-12,278.28,279.42999,277.60001,279.37,60124687.0
2018-07-13,279.17001,279.92999,278.66,279.59,48234964.0
2018-07-16,279.64001,279.80301,278.84,279.34,48201038.0
2018-07-17,278.47,280.91,278.41,280.47,52315500.0
2018-07-18,280.56,281.17999,280.06,281.06,44593465.0
2018-07-19,280.31,280.73999,279.45999,280.0,61412117.0
2018-07-20,279.76999,280.48001,279.5,279.67999,82372729.0
2018-07-23,279.45001,280.42999,279.06,280.20001,47047565.0
2018-07-24,281.79001,282.56,280.63,281.60999,68026935.0
2018-07-25,281.32999,284.37,281.28,284.01001,78882927.0
2018-07-26,283.20001,284.10999,283.09,283.34,57919495.0
2018-07-27,283.70999,283.82001,280.38,281.42001,76783177.0
2018-07-30,281.51001,281.69,279.35999,279.95001,63742508.0
2018-07-31,280.81,282.01999,280.38,281.32999,68570493.0
2018-08-01,281.56,282.13,280.1315,280.85999,53853326.0
2018-08-02,279.39001,282.57999,279.16,282.39001,63426363.0
2018-08-03,282.53,283.65771,282.32999,283.60001,53935386.0
2018-08-06,283.64001,284.98999,283.20151,284.64001,39400887.0
2018-08-07,285.39001,286.01001,285.23999,285.57999,43196646.0
2018-08-08,285.39001,285.91,284.94,285.45999,42114551.0
2018-08-09,285.53,285.97,284.91501,285.07001,35716976.0
2018-08-10,283.45001,284.05499,282.35999,283.16,77076044.0
2018-08-13,283.47,284.16,281.76999,282.10001,65732909.0
2018-08-14,282.92001,284.17001,282.48331,283.89999,43842031.0
2018-08-15,282.38,282.54001,280.16,281.78,102925355.0
2018-08-16,283.39999,285.04001,283.35999,284.06,69967919.0
2018-08-17,283.82999,285.56009,283.37,285.06,65618481.0
2018-08-20,285.57001,285.97,285.06,285.67001,39807490.0
2018-08-21,286.25,287.31,285.7135,286.34,67271983.0
2018-08-22,285.88,286.76001,285.57501,286.17001,44993333.0
2018-08-23,285.97,286.94,285.42999,285.79001,49204851.0
2018-08-24,286.44,287.67001,286.38,287.51001,57487399.0
2018-08-27,288.85999,289.89999,288.67999,289.78,57072377.0
2018-08-28,290.29999,290.41751,289.39999,289.92001,46943472.0
2018-08-29,290.16,291.73999,289.88541,291.48001,61485514.0
2018-08-30,290.94,291.35999,289.63,290.29999,61229501.0
2018-08-31,289.84,290.81,289.29001,290.31,66140838.0
2018-09-04,289.84,290.20999,288.67999,289.81,57594367.0
2018-09-05,289.41,289.64001,287.89001,289.03,72452437.0
2018-09-06,289.14999,289.48999,287.0,288.16,65909863.0
2018-09-07,286.98001,288.70001,286.70999,287.60001,73524824.0
2018-09-10,288.73999,289.04001,287.88,288.10001,50210903.0
2018-09-11,287.37,289.54999,286.97501,289.04999,50530492.0
2018-09-12,289.06,289.79999,288.23001,289.12,59810758.0
2018-09-13,290.32001,291.03839,289.995,290.82999,51034222.0
2018-09-14,291.06,291.26999,290.0,290.88,55079875.0
2018-09-17,290.82001,290.85999,289.03,289.34,68244043.0
2018-09-18,289.57999,291.57999,289.54999,290.91,61930407.0
2018-09-19,290.97,291.69,290.82501,291.22,49080562.0
2018-09-20,292.64001,293.94,291.2363,293.57999,100360646.0
2018-09-21,293.09,293.22,291.81,291.98999,105479656.0
2018-09-24,291.34,291.5,290.37,291.01999,53409645.0
2018-09-25,291.53,291.64999,290.48331,290.75,44370037.0
2018-09-26,290.91,292.23999,289.41,289.88,79739674.0
2018-09-27,290.41,291.91,290.10001,290.69,59249455.0
2018-09-28,289.98999,291.28,289.95001,290.72,70091385.0
2018-10-01,292.10999,292.92999,290.98001,291.73001,62078937.0
2018-10-02,291.56,292.35501,291.14001,291.56,47258227.0
2018-10-03,292.73999,293.20999,291.32001,291.72,64694594.0
2018-10-04,291.17999,291.23999,287.66,289.44,111545910.0
2018-10-05,289.69,290.26999,286.22,287.82001,105951698.0
2018-10-08,287.04999,288.22,285.5,287.82001,87742172.0
2018-10-09,287.39001,288.85999,286.76999,287.39999,74338982.0
2018-10-10,286.82999,286.91,277.88,278.29999,214731042.0
2018-10-11,277.07999,278.89999,270.35999,272.17001,274840491.0
2018-10-12,276.76999,277.09,272.37,275.95001,183186492.0
2018-10-15,275.54999,277.04001,274.29999,274.39999,102263717.0
2018-10-16,276.60001,280.82001,276.07001,280.39999,118255834.0
2018-10-17,280.44,281.14999,277.56,280.45001,110625987.0
2018-10-18,279.39999,280.07001,274.97,276.39999,134557525.0
2018-10-19,277.13,279.29999,275.47,276.25,139901634.0
2018-10-22,277.0,277.35999,274.41,275.01001,82415812.0
2018-10-23,270.95001,274.87,268.60999,273.60999,146352719.0
2018-10-24,273.32999,273.76001,264.70001,265.32001,177806697.0
2018-10-25,267.38,271.81,266.23001,270.07999,138061545.0
2018-10-26,265.92001,271.0,262.29001,265.32999,201574596.0
2018-10-29,268.79999,270.25,259.85001,263.85999,160749101.0
2018-10-30,263.67001,268.12,263.12,267.76999,157115995.0
2018-10-31,270.64999,273.23001,270.12,270.63,128296325.0
2018-11-01,271.60001,273.73001,270.38,273.51001,99495037.0
2018-11-02,274.75,275.23001,269.59,271.89001,122634107.0
2018-11-05,272.44,274.01001,271.35001,273.39001,65622482.0
2018-11-06,273.32001,275.29999,273.25,275.12,60085894.0
2018-11-07,277.56,281.10001,277.07999,281.01001,102752099.0
2018-11-08,280.10999,281.22,279.22,280.5,65584886.0
2018-11-09,279.03,279.23999,276.17999,277.76001,98812561.0
2018-11-12,277.19,277.45999,271.98999,272.57001,99673574.0
2018-11-13,273.09,275.32501,271.25,272.06,98176610.0
2018-11-14,274.16,274.60999,268.45001,270.20001,125335931.0
2018-11-15,268.78,273.54001,267.01019,273.01999,135101437.0
2018-11-16,271.79001,274.75,271.20999,273.73001,126668040.0
2018-11-19,273.04999,273.38,268.07001,269.10001,103061706.0
2018-11-20,265.35999,267.0,263.14999,264.12,136021311.0
2018-11-21,265.85999,267.14999,265.01001,265.01999,75563743.0
2018-11-23,263.17999,264.82339,263.07001,263.25,42807878.0
2018-11-26,265.78,267.75,265.34,267.5,79981362.0
2018-11-27,266.34,268.39999,265.66,268.39999,75502441.0
2018-11-28,269.60001,274.57999,268.32721,274.57999,127629633.0
2018-11-29,273.70999,275.54999,272.42999,273.98001,82346420.0
2018-11-30,273.81,276.28,273.45001,275.64999,98204190.0
2018-12-03,280.28,280.39999,277.505,279.29999,103017719.0
2018-12-04,278.37,278.85001,269.89999,270.25,177986013.0
2018-12-06,265.92001,269.97,262.44,269.84,204185411.0
2018-12-07,269.45999,271.22,262.63,263.57001,161018923.0
2018-12-10,263.37,265.16129,258.62,264.07001,151445885.0
2018-12-11,267.66,267.87,262.48001,264.13,121504431.0
2018-12-12,267.47,269.0,265.37,265.45999,97976706.0
2018-12-13,266.51999,267.48999,264.12,265.37,96662717.0
2018-12-14,262.95999,264.03,259.85001,260.47,116961071.0
2018-12-17,259.39999,260.64999,253.52499,255.36,165492257.0
2018-12-18,257.20001,257.95001,253.28,255.08,134515094.0
2018-12-19,255.17,259.39999,249.35001,251.25999,214992763.0
2018-12-20,249.86,251.62,244.64999,247.17,252053377.0
2018-12-21,246.74001,249.71001,239.98,240.7,255345633.0
2018-12-24,239.03999,240.83549,234.27,234.34,147311588.0
2018-12-26,235.97,246.17999,233.75999,246.17999,218485360.0
2018-12-27,242.57001,248.28999,238.96001,248.07001,186267342.0
2018-12-28,249.58,251.39999,246.45,247.75,153100189.0
2018-12-31,249.56,250.19,247.47,249.92,144299370.0
2019-01-02,245.98,251.21001,245.95,250.17999,126925199.0
2019-01-03,248.23,248.57001,243.67,244.21001,144140692.0
2019-01-04,247.59,253.11,247.17,252.39,142628834.0
2019-01-07,252.69,255.95,251.69,254.38,103139100.0
2019-01-08,256.82001,257.31,254.0,256.76999,102512587.0
2019-01-09,257.56,258.91,256.19,257.97,95006554.0
2019-01-10,256.26001,259.16,255.5,258.88,96823923.0
2019-01-11,257.67999,259.0098,257.03,258.98001,73858110.0
2019-01-14,256.85999,258.29999,256.41,257.39999,70908227.0
2019-01-15,257.82001,260.70001,257.81,260.35001,85208271.0
2019-01-16,260.82999,261.96661,260.60001,260.98001,77636710.0
2019-01-17,260.01001,263.92001,259.95999,262.95999,96118435.0
2019-01-18,264.98001,266.98001,262.99799,266.45999,127900303.0
2019-01-22,264.82001,265.06,261.06,262.85999,115531183.0
2019-01-23,264.01001,264.79001,260.66,263.41,86030287.0
2019-01-24,263.20999,264.20001,262.07999,263.54999,59204139.0
2019-01-25,265.60999,266.70001,263.65948,265.78,96883358.0
2019-01-28,263.39001,263.82999,261.79001,263.76001,85613655.0
2019-01-29,263.92001,264.54999,262.48001,263.41,66136334.0
2019-01-30,265.10001,268.51999,264.25,267.57999,92473671.0
2019-01-31,267.51001,270.47,267.26999,269.92999,104012073.0
2019-02-01,270.14999,271.20001,269.17999,270.06,85782524.0
2019-02-04,270.10999,272.03,269.35999,271.95999,60744844.0
2019-02-05,272.44,273.44,271.88,273.10001,79552774.0
2019-02-06,272.79001,273.34,271.92001,272.73999,58347791.0
2019-02-07,270.94,271.54999,268.29001,270.14001,95481961.0
2019-02-08,268.75,270.57999,267.82999,270.47,75788861.0
2019-02-11,271.20001,271.48999,270.03,270.62,68021423.0
2019-02-12,272.42001,274.51999,272.34,274.10001,72270221.0
2019-02-13,275.03,275.92999,274.56,274.98999,65277204.0
2019-02-14,273.78,275.64001,272.87,274.38,83234396.0
2019-02-15,276.35999,277.41,276.13,277.37,97088659.0
2019-02-19,276.48099,278.57999,276.47,277.85001,59120804.0
2019-02-20,277.81,278.92001,277.25,278.41,76610767.0
2019-02-21,277.70001,278.10001,276.345,277.42001,64214727.0
2019-02-22,278.10999,279.35999,277.40289,279.14001,78114616.0
2019-02-25,280.73001,281.31,279.42999,279.51999,69030699.0
2019-02-26,279.13,280.29999,278.89999,279.32001,56844101.0
2019-02-27,278.51999,279.59,277.48001,279.20001,56921570.0
2019-02-28,278.95999,279.45001,278.32001,278.67999,69268293.0
2019-03-01,280.44,280.88,278.82001,280.42001,78880548.0
2019-03-04,281.60001,281.87,276.84,279.39999,106494637.0
2019-03-05,279.54001,279.76001,278.41,279.01999,59114559.0
2019-03-06,279.14999,279.16,276.97,277.32999,75039771.0
2019-03-07,276.82999,276.98999,274.07001,275.01001,94885089.0
2019-03-08,272.94,274.64999,272.42001,274.45999,85795799.0
2019-03-11,275.26001,278.62,275.23001,278.44,65098897.0
2019-03-12,279.06,280.07001,278.85001,279.48999,79667530.0
2019-03-13,280.48001,282.38,280.29999,281.34,80639153.0
2019-03-14,281.37,281.84,280.6662,281.16,67518366.0
2019-03-15,280.54001,282.20999,280.32999,281.31,81308979.0
2019-03-18,281.54999,282.66,281.29999,282.32999,62199806.0
2019-03-19,283.51001,284.35999,281.41,282.39999,90268121.0
2019-03-20,282.16,283.5,280.32001,281.54999,84609210.0
2019-03-21,280.64001,285.17999,280.59,284.73001,79550375.0
2019-03-22,283.22,283.80341,279.17999,279.25,122659286.0
2019-03-25,278.87,280.1853,277.64001,279.04001,85575197.0
2019-03-26,280.98999,282.17999,279.56,281.12,68125920.0
2019-03-27,281.10999,281.76001,277.92999,279.64999,72224722.0
2019-03-28,280.35001,281.20999,279.07001,280.70999,56238545.0
2019-03-29,282.39001,282.84,281.14001,282.48001,82186806.0
2019-04-01,284.70001,286.16,284.39999,285.82999,77617945.0
2019-04-02,286.04001,286.23001,285.09,285.97,40070351.0
2019-04-03,287.32001,287.76001,285.75,286.42001,68243202.0
2019-04-04,286.78,287.45901,286.01001,287.17999,48997505.0
2019-04-05,287.92001,288.63,287.60001,288.57001,58621729.0
2019-04-08,288.10001,288.91,287.37,288.79001,53566335.0
2019-04-09,287.72,288.07999,286.70001,287.31,66142316.0
2019-04-10,287.76999,288.38989,287.31,288.29001,52601499.0
2019-04-11,288.82999,288.84,287.578,288.20999,55093100.0
2019-04-12,290.0,290.47,288.26099,290.16,69727782.0
2019-04-15,290.23999,290.35001,289.07501,289.97,49596685.0
2019-04-16,290.95001,291.01001,289.5,290.16,52153197.0
2019-04-17,291.39999,291.42499,288.98999,289.45001,58268295.0
2019-04-18,290.10001,290.32001,288.66,290.01999,68708513.0
2019-04-22,289.17001,290.435,289.07001,290.26999,40160140.0
2019-04-23,290.67999,293.14001,290.42001,292.88,52246633.0
2019-04-24,292.79001,293.16,292.07001,292.23001,50392914.0
2019-04-25,292.12,292.78,290.73001,292.04999,57770862.0
2019-04-26,292.10001,293.48999,291.24011,293.41,50916423.0
2019-04-29,293.51001,294.45001,293.41,293.87,57197747.0
2019-04-30,293.48999,294.34,291.92001,294.01999,81111733.0
2019-05-01,294.72,294.95001,291.79999,291.81,71671870.0
2019-05-02,291.67999,292.70001,289.51999,291.17999,65030170.0
2019-05-03,292.82001,294.34,291.2998,294.03,56543653.0
2019-05-06,289.25,293.31,288.89999,292.82001,107198069.0
2019-05-07,290.14999,290.81,285.81,287.92999,144729908.0
2019-05-08,287.53,289.42999,286.87,287.53,91568287.0
2019-05-09,285.23001,287.32999,283.29999,286.66,103471104.0
2019-05-10,285.62,288.94,282.29999,288.10001,112429293.0
2019-05-13,282.42001,283.48999,279.92999,280.85999,127290527.0
2019-05-14,281.98999,285.10001,281.85001,283.39999,77003230.0
2019-05-15,281.59,285.76999,281.35999,285.06,73956407.0
2019-05-16,285.84,289.20999,285.76001,287.70001,76749643.0
2019-05-17,285.14001,288.60001,285.1207,285.84,100353024.0
2019-05-20,284.06,285.42999,283.12,283.95001,62877610.0
2019-05-21,285.82999,286.92999,285.54999,286.51001,46847085.0
2019-05-22,285.45001,286.69,285.10001,285.63,49482472.0
2019-05-23,283.16,283.20999,280.57001,282.14001,98733847.0
2019-05-24,283.73999,284.20001,282.09,282.78,55268095.0
2019-05-28,283.09,284.14999,280.13,280.14999,70029356.0
2019-05-29,278.91,279.35999,276.70999,278.26999,104972927.0
2019-05-30,279.10999,280.04001,277.80499,279.03,62523780.0
2019-05-31,276.20001,277.12,275.23999,275.26999,86862782.0
2019-06-03,275.31,276.55209,273.09,274.57001,96427952.0
2019-06-04,277.12,280.67999,276.62,280.53,77231889.0
2019-06-05,282.32999,282.98999,280.32001,282.95999,71169717.0
2019-06-06,283.29001,285.54999,282.57001,284.79999,69430381.0
2019-06-07,285.92999,288.85001,285.73999,287.64999,74272199.0
2019-06-10,289.37,290.82001,288.87341,288.97,60799053.0
2019-06-11,290.98999,291.39999,288.18051,288.89999,58641325.0
2019-06-12,288.64001,289.26001,287.815,288.39001,47096312.0
2019-06-13,289.39999,289.98001,288.62,289.57999,48945156.0
2019-06-14,289.26001,289.92999,288.41,289.26001,52324716.0
2019-06-17,289.51999,290.22,289.17999,289.37,39205709.0
2019-06-18,291.39001,293.57001,290.98999,292.39999,85434823.0
2019-06-19,292.54999,293.64999,291.47,293.06,78674377.0
2019-06-20,296.04001,296.3093,293.12549,295.85999,116570017.0
2019-06-21,294.13,295.51999,293.76001,294.0,83309466.0
2019-06-24,294.23001,294.57999,293.47,293.64001,47582730.0
2019-06-25,293.70001,293.73001,290.64001,290.76001,82028656.0
2019-06-26,291.75,292.31,290.345,290.47,51584902.0
2019-06-27,291.31,292.06,290.89001,291.5,40355239.0
2019-06-28,292.57999,293.54999,292.01001,293.0,59350929.0
2019-07-01,296.67999,296.92001,294.32999,295.66,79107474.0
2019-07-02,295.60999,296.48999,294.67999,296.42999,61504544.0
2019-07-03,297.17999,298.82001,297.01999,298.79999,40898896.0
2019-07-05,297.44,298.64001,296.01001,298.45999,51677326.0
2019-07-08,297.01001,298.2579,296.22,296.82001,45841772.0
2019-07-09,295.54001,297.51999,295.48001,297.19,41101279.0
2019-07-10,298.37,299.66,297.78,298.60999,58595558.0
2019-07-11,299.32001,299.57999,298.20001,299.31,50889481.0
2019-07-12,299.85001,300.73001,299.51001,300.64999,40354410.0
2019-07-15,301.13,301.13,300.19,300.75,33910261.0
2019-07-16,300.64999,300.88,299.44,299.70999,40567964.0
2019-07-17,299.75,299.92999,297.73999,297.73999,44102443.0
2019-07-18,297.19,299.25,296.70001,298.82999,51701687.0
2019-07-19,300.04001,300.07001,296.95999,297.17001,71081238.0
2019-07-22,297.60999,298.5,297.04001,297.89999,43687404.0
2019-07-23,299.14001,300.03,298.22,300.03,44657973.0
2019-07-24,299.19,301.44,299.09,301.44,47213232.0
2019-07-25,300.94,301.0,299.10999,300.0,55394092.0
2019-07-26,300.76001,302.23001,300.62,302.01001,45084077.0
2019-07-29,301.88,301.92999,300.85001,301.45999,38126462.0
2019-07-30,299.91,301.17001,299.48999,300.72,45849045.0
2019-07-31,300.98999,301.20001,295.20001,297.42999,104245162.0
2019-08-01,297.60001,300.87,293.95999,294.84,142646576.0
2019-08-02,293.85001,294.12,290.89999,292.62,116749695.0
2019-08-05,288.09,288.20999,281.72,283.82001,178745449.0
2019-08-06,285.91,288.04001,284.28,287.79999,120711682.0
2019-08-07,284.39999,288.82001,282.04001,287.97,140572265.0
2019-08-08,289.62,293.62,289.01001,293.62,87713904.0
2019-08-09,292.57999,293.23999,289.64999,291.62,93729958.0
2019-08-12,289.95999,291.60519,287.01999,288.07001,65527632.0
2019-08-13,287.73999,294.14999,287.35999,292.54999,94792972.0
2019-08-14,288.07001,292.46439,283.76001,283.89999,135622053.0
